id,Mean,Mean,SemiVar,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
16,0.406933,0.406933,0.010413,0.000466,0.006704,0.097237,0.000000,0.000000,0.000459,0.000299,0.000521,0.033265,0.047299,0.007014,0.042641,0.009267,0.035997,0.023546,0.052074,0.003859,0.084749,0.000000,0.017323,0.027105,0.000921,0.000000,0.000474,0.033684,0.039788,0.000000,0.057323,0.327800,0.013677,0.004956,0.029339,0.002213
9,0.411545,0.411545,0.010590,0.000425,0.006711,0.098353,0.000000,0.000000,0.000379,0.000292,0.000464,0.032091,0.045150,0.006570,0.041704,0.009182,0.037816,0.022984,0.053394,0.004033,0.085426,0.000000,0.017852,0.025838,0.000876,0.000000,0.000455,0.030164,0.039889,0.000000,0.055863,0.335779,0.013669,0.005049,0.027344,0.002249
1,0.407166,0.407166,0.010433,0.000431,0.006642,0.095378,0.000000,0.000000,0.000467,0.000298,0.000479,0.033521,0.044095,0.006654,0.040998,0.009209,0.036767,0.024841,0.052296,0.003973,0.087777,0.000000,0.017282,0.026842,0.000920,0.000000,0.000477,0.032992,0.039324,0.000000,0.059614,0.327677,0.014013,0.004966,0.029883,0.002185
16,0.406933,0.406933,0.010413,0.000466,0.006704,0.097237,0.000000,0.000000,0.000459,0.000299,0.000521,0.033265,0.047299,0.007014,0.042641,0.009267,0.035997,0.023546,0.052074,0.003859,0.084749,0.000000,0.017323,0.027105,0.000921,0.000000,0.000474,0.033684,0.039788,0.000000,0.057323,0.327800,0.013677,0.004956,0.029339,0.002213
27,0.452825,0.452825,0.012151,0.000369,0.006565,0.087023,0.000000,0.000000,0.000607,0.000370,0.000499,0.028708,0.064077,0.007059,0.024697,0.006683,0.046211,0.013235,0.036243,0.003563,0.063899,0.000000,0.007637,0.016190,0.001080,0.000000,0.000408,0.027822,0.035684,0.000000,0.085444,0.384491,0.015657,0.005075,0.029534,0.001172
9,0.411545,0.411545,0.010590,0.000425,0.006711,0.098353,0.000000,0.000000,0.000379,0.000292,0.000464,0.032091,0.045150,0.006570,0.041704,0.009182,0.037816,0.022984,0.053394,0.004033,0.085426,0.000000,0.017852,0.025838,0.000876,0.000000,0.000455,0.030164,0.039889,0.000000,0.055863,0.335779,0.013669,0.005049,0.027344,0.002249
5,0.411450,0.411450,0.010586,0.000425,0.006706,0.098295,0.000000,0.000000,0.000381,0.000292,0.000466,0.032117,0.045126,0.006582,0.041762,0.009182,0.037778,0.023005,0.053386,0.004030,0.085458,0.000000,0.017838,0.025860,0.000877,0.000000,0.000455,0.030195,0.039871,0.000000,0.055947,0.335621,0.013671,0.005047,0.027380,0.002246
27,0.452825,0.452825,0.012151,0.000369,0.006565,0.087023,0.000000,0.000000,0.000607,0.000370,0.000499,0.028708,0.064077,0.007059,0.024697,0.006683,0.046211,0.013235,0.036243,0.003563,0.063899,0.000000,0.007637,0.016190,0.001080,0.000000,0.000408,0.027822,0.035684,0.000000,0.085444,0.384491,0.015657,0.005075,0.029534,0.001172
0,0.450413,0.450413,0.012055,0.000374,0.006568,0.087497,0.000000,0.000000,0.000600,0.000367,0.000501,0.028960,0.063197,0.007066,0.025660,0.006814,0.045662,0.013779,0.037043,0.003576,0.064987,0.000000,0.008119,0.016763,0.001073,0.000000,0.000411,0.028143,0.035879,0.000000,0.084080,0.381480,0.015557,0.005068,0.029554,0.001223
11,0.417969,0.417969,0.010822,0.000416,0.006688,0.096590,0.000000,0.000000,0.000415,0.000304,0.000470,0.031564,0.048095,0.006646,0.039057,0.008793,0.039122,0.021467,0.050726,0.003960,0.082076,0.000000,0.016263,0.024337,0.000908,0.000000,0.000447,0.029800,0.039234,0.000000,0.060466,0.343359,0.013978,0.005053,0.027684,0.002082
27,0.587180,0.587180,0.018073,0.000186,0.003457,0.034977,0.000000,0.000000,0.000465,0.000378,0.000175,0.034484,0.037328,0.004702,0.021280,0.006853,0.022984,0.011450,0.031585,0.003729,0.037004,0.000000,0.007218,0.013711,0.000884,0.000000,0.000409,0.037535,0.024225,0.000000,0.040215,0.574907,0.011224,0.005299,0.032794,0.000545
16,0.495881,0.495881,0.014217,0.000380,0.007485,0.098095,0.000000,0.000000,0.000461,0.000306,0.000238,0.029216,0.016921,0.006450,0.030585,0.009392,0.034500,0.013371,0.040072,0.003626,0.079447,0.000000,0.012850,0.020413,0.000746,0.000000,0.000479,0.022642,0.031219,0.000000,0.056499,0.448833,0.007442,0.002970,0.024268,0.001095
0,0.450413,0.450413,0.012055,0.000374,0.006568,0.087497,0.000000,0.000000,0.000600,0.000367,0.000501,0.028960,0.063197,0.007066,0.025660,0.006814,0.045662,0.013779,0.037043,0.003576,0.064987,0.000000,0.008119,0.016763,0.001073,0.000000,0.000411,0.028143,0.035879,0.000000,0.084080,0.381480,0.015557,0.005068,0.029554,0.001223
27,0.587180,0.587180,0.018073,0.000186,0.003457,0.034977,0.000000,0.000000,0.000465,0.000378,0.000175,0.034484,0.037328,0.004702,0.021280,0.006853,0.022984,0.011450,0.031585,0.003729,0.037004,0.000000,0.007218,0.013711,0.000884,0.000000,0.000409,0.037535,0.024225,0.000000,0.040215,0.574907,0.011224,0.005299,0.032794,0.000545
8,0.578560,0.578560,0.017646,0.000198,0.003628,0.038071,0.000000,0.000000,0.000469,0.000375,0.000193,0.034303,0.038320,0.004835,0.021979,0.006913,0.023959,0.011836,0.032265,0.003727,0.039052,0.000000,0.007497,0.014151,0.000891,0.000000,0.000411,0.037176,0.024955,0.000000,0.041958,0.562907,0.011413,0.005282,0.032627,0.000606
13,0.564699,0.564699,0.017067,0.000233,0.004449,0.050519,0.000000,0.000000,0.000464,0.000360,0.000190,0.033187,0.032303,0.005133,0.023571,0.007478,0.025819,0.011923,0.033675,0.003704,0.047455,0.000000,0.008604,0.015361,0.000850,0.000000,0.000426,0.033868,0.025948,0.000000,0.044225,0.543863,0.010293,0.004725,0.030695,0.000680
27,0.587180,0.587180,0.018073,0.000186,0.003457,0.034977,0.000000,0.000000,0.000465,0.000378,0.000175,0.034484,0.037328,0.004702,0.021280,0.006853,0.022984,0.011450,0.031585,0.003729,0.037004,0.000000,0.007218,0.013711,0.000884,0.000000,0.000409,0.037535,0.024225,0.000000,0.040215,0.574907,0.011224,0.005299,0.032794,0.000545
12,0.585222,0.585222,0.017984,0.000190,0.003543,0.036331,0.000000,0.000000,0.000465,0.000376,0.000176,0.034371,0.036890,0.004740,0.021480,0.006907,0.023231,0.011491,0.031767,0.003727,0.037914,0.000000,0.007338,0.013855,0.000881,0.000000,0.000411,0.037215,0.024375,0.000000,0.040564,0.572203,0.011143,0.005249,0.032611,0.000557
24,0.584479,0.584479,0.017939,0.000189,0.003516,0.036003,0.000000,0.000000,0.000467,0.000377,0.000181,0.034388,0.037766,0.004746,0.021409,0.006859,0.023390,0.011520,0.031735,0.003728,0.037592,0.000000,0.007263,0.013795,0.000887,0.000000,0.000410,0.037363,0.024458,0.000000,0.040964,0.571114,0.011300,0.005294,0.032726,0.000561
27,0.587180,0.587180,0.018073,0.000186,0.003457,0.034977,0.000000,0.000000,0.000465,0.000378,0.000175,0.034484,0.037328,0.004702,0.021280,0.006853,0.022984,0.011450,0.031585,0.003729,0.037004,0.000000,0.007218,0.013711,0.000884,0.000000,0.000409,0.037535,0.024225,0.000000,0.040215,0.574907,0.011224,0.005299,0.032794,0.000545
12,0.585222,0.585222,0.017984,0.000190,0.003543,0.036331,0.000000,0.000000,0.000465,0.000376,0.000176,0.034371,0.036890,0.004740,0.021480,0.006907,0.023231,0.011491,0.031767,0.003727,0.037914,0.000000,0.007338,0.013855,0.000881,0.000000,0.000411,0.037215,0.024375,0.000000,0.040564,0.572203,0.011143,0.005249,0.032611,0.000557
24,0.584479,0.584479,0.017939,0.000189,0.003516,0.036003,0.000000,0.000000,0.000467,0.000377,0.000181,0.034388,0.037766,0.004746,0.021409,0.006859,0.023390,0.011520,0.031735,0.003728,0.037592,0.000000,0.007263,0.013795,0.000887,0.000000,0.000410,0.037363,0.024458,0.000000,0.040964,0.571114,0.011300,0.005294,0.032726,0.000561
27,0.587180,0.587180,0.018073,0.000186,0.003457,0.034977,0.000000,0.000000,0.000465,0.000378,0.000175,0.034484,0.037328,0.004702,0.021280,0.006853,0.022984,0.011450,0.031585,0.003729,0.037004,0.000000,0.007218,0.013711,0.000884,0.000000,0.000409,0.037535,0.024225,0.000000,0.040215,0.574907,0.011224,0.005299,0.032794,0.000545
7,0.585728,0.585728,0.018003,0.000188,0.003504,0.035743,0.000000,0.000000,0.000465,0.000377,0.000177,0.034419,0.037288,0.004728,0.021392,0.006874,0.023179,0.011487,0.031693,0.003728,0.037495,0.000000,0.007275,0.013789,0.000884,0.000000,0.000410,0.037378,0.024343,0.000000,0.040541,0.572883,0.011215,0.005279,0.032712,0.000554
12,0.585222,0.585222,0.017984,0.000190,0.003543,0.036331,0.000000,0.000000,0.000465,0.000376,0.000176,0.034371,0.036890,0.004740,0.021480,0.006907,0.023231,0.011491,0.031767,0.003727,0.037914,0.000000,0.007338,0.013855,0.000881,0.000000,0.000411,0.037215,0.024375,0.000000,0.040564,0.572203,0.011143,0.005249,0.032611,0.000557
19,0.656534,0.656534,0.021999,0.000096,0.004790,0.023485,0.000000,0.000000,0.000286,0.000284,0.000203,0.031333,0.020765,0.003452,0.013091,0.008125,0.016191,0.007210,0.030178,0.005018,0.034011,0.000000,0.005819,0.015214,0.000808,0.000000,0.000190,0.025880,0.017250,0.000000,0.029277,0.675449,0.010511,0.005235,0.015346,0.000504
27,0.587180,0.587180,0.018073,0.000186,0.003457,0.034977,0.000000,0.000000,0.000465,0.000378,0.000175,0.034484,0.037328,0.004702,0.021280,0.006853,0.022984,0.011450,0.031585,0.003729,0.037004,0.000000,0.007218,0.013711,0.000884,0.000000,0.000409,0.037535,0.024225,0.000000,0.040215,0.574907,0.011224,0.005299,0.032794,0.000545
7,0.585728,0.585728,0.018003,0.000188,0.003504,0.035743,0.000000,0.000000,0.000465,0.000377,0.000177,0.034419,0.037288,0.004728,0.021392,0.006874,0.023179,0.011487,0.031693,0.003728,0.037495,0.000000,0.007275,0.013789,0.000884,0.000000,0.000410,0.037378,0.024343,0.000000,0.040541,0.572883,0.011215,0.005279,0.032712,0.000554
14,0.656534,0.656534,0.021999,0.000096,0.004790,0.023485,0.000000,0.000000,0.000286,0.000284,0.000203,0.031333,0.020765,0.003452,0.013091,0.008125,0.016191,0.007210,0.030178,0.005018,0.034011,0.000000,0.005819,0.015214,0.000808,0.000000,0.000190,0.025880,0.017250,0.000000,0.029277,0.675449,0.010511,0.005235,0.015346,0.000504
5,0.656534,0.656534,0.021999,0.000096,0.004790,0.023485,0.000000,0.000000,0.000286,0.000284,0.000203,0.031333,0.020765,0.003452,0.013091,0.008125,0.016191,0.007210,0.030178,0.005018,0.034011,0.000000,0.005819,0.015214,0.000808,0.000000,0.000190,0.025880,0.017250,0.000000,0.029277,0.675449,0.010511,0.005235,0.015346,0.000504
19,0.656534,0.656534,0.021999,0.000096,0.004790,0.023485,0.000000,0.000000,0.000286,0.000284,0.000203,0.031333,0.020765,0.003452,0.013091,0.008125,0.016191,0.007210,0.030178,0.005018,0.034011,0.000000,0.005819,0.015214,0.000808,0.000000,0.000190,0.025880,0.017250,0.000000,0.029277,0.675449,0.010511,0.005235,0.015346,0.000504
1,0.722013,0.722013,0.025984,0.000064,0.004055,0.017052,0.000000,0.000000,0.000273,0.000275,0.000101,0.032017,0.004396,0.002468,0.013557,0.007534,0.004530,0.004489,0.029772,0.002029,0.010090,0.000000,0.002050,0.011959,0.000540,0.000000,0.000079,0.021666,0.011114,0.000000,0.022132,0.767056,0.010958,0.006476,0.012987,0.000281
14,0.656534,0.656534,0.021999,0.000096,0.004790,0.023485,0.000000,0.000000,0.000286,0.000284,0.000203,0.031333,0.020765,0.003452,0.013091,0.008125,0.016191,0.007210,0.030178,0.005018,0.034011,0.000000,0.005819,0.015214,0.000808,0.000000,0.000190,0.025880,0.017250,0.000000,0.029277,0.675449,0.010511,0.005235,0.015346,0.000504
5,0.656534,0.656534,0.021999,0.000096,0.004790,0.023485,0.000000,0.000000,0.000286,0.000284,0.000203,0.031333,0.020765,0.003452,0.013091,0.008125,0.016191,0.007210,0.030178,0.005018,0.034011,0.000000,0.005819,0.015214,0.000808,0.000000,0.000190,0.025880,0.017250,0.000000,0.029277,0.675449,0.010511,0.005235,0.015346,0.000504
14,0.736612,0.736612,0.026858,0.000065,0.005925,0.015715,0.000000,0.000000,0.000114,0.000165,0.000145,0.033162,0.020514,0.002285,0.005432,0.005143,0.012259,0.004845,0.011433,0.002865,0.012312,0.000000,0.003099,0.014765,0.000459,0.000000,0.000168,0.008409,0.010452,0.000000,0.023547,0.791168,0.005077,0.002271,0.007716,0.000490
1,0.722013,0.722013,0.025984,0.000064,0.004055,0.017052,0.000000,0.000000,0.000273,0.000275,0.000101,0.032017,0.004396,0.002468,0.013557,0.007534,0.004530,0.004489,0.029772,0.002029,0.010090,0.000000,0.002050,0.011959,0.000540,0.000000,0.000079,0.021666,0.011114,0.000000,0.022132,0.767056,0.010958,0.006476,0.012987,0.000281
0,0.690370,0.690370,0.024153,0.000088,0.001511,0.024364,0.000000,0.000000,0.000236,0.000132,0.000118,0.025362,0.020763,0.003158,0.012719,0.003331,0.015097,0.004988,0.036164,0.004615,0.019541,0.000000,0.005961,0.015885,0.000725,0.000000,0.000192,0.018137,0.019406,0.000000,0.019206,0.726087,0.006996,0.005326,0.009388,0.000506
14,0.736612,0.736612,0.026858,0.000065,0.005925,0.015715,0.000000,0.000000,0.000114,0.000165,0.000145,0.033162,0.020514,0.002285,0.005432,0.005143,0.012259,0.004845,0.011433,0.002865,0.012312,0.000000,0.003099,0.014765,0.000459,0.000000,0.000168,0.008409,0.010452,0.000000,0.023547,0.791168,0.005077,0.002271,0.007716,0.000490
1,0.722013,0.722013,0.025984,0.000064,0.004055,0.017052,0.000000,0.000000,0.000273,0.000275,0.000101,0.032017,0.004396,0.002468,0.013557,0.007534,0.004530,0.004489,0.029772,0.002029,0.010090,0.000000,0.002050,0.011959,0.000540,0.000000,0.000079,0.021666,0.011114,0.000000,0.022132,0.767056,0.010958,0.006476,0.012987,0.000281
8,0.716151,0.716151,0.025612,0.000067,0.004120,0.017628,0.000000,0.000000,0.000274,0.000276,0.000110,0.031955,0.005862,0.002556,0.013515,0.007587,0.005574,0.004733,0.029808,0.002297,0.012232,0.000000,0.002388,0.012250,0.000564,0.000000,0.000089,0.022043,0.011664,0.000000,0.022772,0.758855,0.010918,0.006365,0.013198,0.000301
14,0.736612,0.736612,0.026858,0.000065,0.005925,0.015715,0.000000,0.000000,0.000114,0.000165,0.000145,0.033162,0.020514,0.002285,0.005432,0.005143,0.012259,0.004845,0.011433,0.002865,0.012312,0.000000,0.003099,0.014765,0.000459,0.000000,0.000168,0.008409,0.010452,0.000000,0.023547,0.791168,0.005077,0.002271,0.007716,0.000490
28,0.734568,0.734568,0.026735,0.000065,0.005663,0.015902,0.000000,0.000000,0.000136,0.000180,0.000139,0.033002,0.018258,0.002311,0.006570,0.005477,0.011177,0.004795,0.014001,0.002748,0.012001,0.000000,0.002952,0.014372,0.000470,0.000000,0.000156,0.010265,0.010544,0.000000,0.023349,0.787792,0.005900,0.002860,0.008454,0.000461
5,0.724057,0.724057,0.026105,0.000064,0.004317,0.016865,0.000000,0.000000,0.000251,0.000259,0.000107,0.032177,0.006653,0.002443,0.012419,0.007199,0.005612,0.004539,0.027204,0.002146,0.010401,0.000000,0.002197,0.012352,0.000529,0.000000,0.000092,0.019809,0.011021,0.000000,0.022330,0.770432,0.010134,0.005887,0.012249,0.000310
11,0.755814,0.755814,0.028235,0.000061,0.000397,0.017659,0.000000,0.000000,0.000330,0.000290,0.000061,0.038244,0.006454,0.002558,0.007605,0.004238,0.001151,0.003920,0.016915,0.002661,0.006347,0.000000,0.001712,0.010183,0.000436,0.000000,0.000054,0.014590,0.010605,0.000000,0.016535,0.815711,0.005760,0.002245,0.012882,0.000396
14,0.736612,0.736612,0.026858,0.000065,0.005925,0.015715,0.000000,0.000000,0.000114,0.000165,0.000145,0.033162,0.020514,0.002285,0.005432,0.005143,0.012259,0.004845,0.011433,0.002865,0.012312,0.000000,0.003099,0.014765,0.000459,0.000000,0.000168,0.008409,0.010452,0.000000,0.023547,0.791168,0.005077,0.002271,0.007716,0.000490
28,0.734568,0.734568,0.026735,0.000065,0.005663,0.015902,0.000000,0.000000,0.000136,0.000180,0.000139,0.033002,0.018258,0.002311,0.006570,0.005477,0.011177,0.004795,0.014001,0.002748,0.012001,0.000000,0.002952,0.014372,0.000470,0.000000,0.000156,0.010265,0.010544,0.000000,0.023349,0.787792,0.005900,0.002860,0.008454,0.000461
11,0.755814,0.755814,0.028235,0.000061,0.000397,0.017659,0.000000,0.000000,0.000330,0.000290,0.000061,0.038244,0.006454,0.002558,0.007605,0.004238,0.001151,0.003920,0.016915,0.002661,0.006347,0.000000,0.001712,0.010183,0.000436,0.000000,0.000054,0.014590,0.010605,0.000000,0.016535,0.815711,0.005760,0.002245,0.012882,0.000396
14,0.736612,0.736612,0.026858,0.000065,0.005925,0.015715,0.000000,0.000000,0.000114,0.000165,0.000145,0.033162,0.020514,0.002285,0.005432,0.005143,0.012259,0.004845,0.011433,0.002865,0.012312,0.000000,0.003099,0.014765,0.000459,0.000000,0.000168,0.008409,0.010452,0.000000,0.023547,0.791168,0.005077,0.002271,0.007716,0.000490
28,0.734568,0.734568,0.026735,0.000065,0.005663,0.015902,0.000000,0.000000,0.000136,0.000180,0.000139,0.033002,0.018258,0.002311,0.006570,0.005477,0.011177,0.004795,0.014001,0.002748,0.012001,0.000000,0.002952,0.014372,0.000470,0.000000,0.000156,0.010265,0.010544,0.000000,0.023349,0.787792,0.005900,0.002860,0.008454,0.000461
26,0.784916,0.784916,0.030213,0.000064,0.002097,0.011115,0.000000,0.000000,0.000288,0.000203,0.000093,0.019160,0.005088,0.001601,0.002644,0.006176,0.006401,0.004193,0.008770,0.001533,0.008594,0.000000,0.001450,0.013115,0.000485,0.000000,0.000058,0.011627,0.006262,0.000000,0.020371,0.852784,0.003747,0.000859,0.011008,0.000215
11,0.755814,0.755814,0.028235,0.000061,0.000397,0.017659,0.000000,0.000000,0.000330,0.000290,0.000061,0.038244,0.006454,0.002558,0.007605,0.004238,0.001151,0.003920,0.016915,0.002661,0.006347,0.000000,0.001712,0.010183,0.000436,0.000000,0.000054,0.014590,0.010605,0.000000,0.016535,0.815711,0.005760,0.002245,0.012882,0.000396
1,0.748933,0.748933,0.027737,0.000063,0.002378,0.016962,0.000000,0.000000,0.000252,0.000245,0.000091,0.036423,0.011492,0.002460,0.006826,0.004562,0.005132,0.004252,0.014951,0.002734,0.008484,0.000000,0.002209,0.011825,0.000444,0.000000,0.000095,0.012375,0.010550,0.000000,0.019048,0.806916,0.005515,0.002254,0.011031,0.000430
26,0.784916,0.784916,0.030213,0.000064,0.002097,0.011115,0.000000,0.000000,0.000288,0.000203,0.000093,0.019160,0.005088,0.001601,0.002644,0.006176,0.006401,0.004193,0.008770,0.001533,0.008594,0.000000,0.001450,0.013115,0.000485,0.000000,0.000058,0.011627,0.006262,0.000000,0.020371,0.852784,0.003747,0.000859,0.011008,0.000215
19,0.766153,0.766153,0.028867,0.000045,0.000620,0.007765,0.000000,0.000000,0.000118,0.000146,0.000113,0.033852,0.016013,0.000918,0.008028,0.005055,0.009256,0.002892,0.015376,0.001052,0.008867,0.000000,0.002434,0.011644,0.000437,0.000000,0.000067,0.004502,0.008943,0.000000,0.011998,0.835376,0.004083,0.001936,0.008333,0.000130
11,0.755814,0.755814,0.028235,0.000061,0.000397,0.017659,0.000000,0.000000,0.000330,0.000290,0.000061,0.038244,0.006454,0.002558,0.007605,0.004238,0.001151,0.003920,0.016915,0.002661,0.006347,0.000000,0.001712,0.010183,0.000436,0.000000,0.000054,0.014590,0.010605,0.000000,0.016535,0.815711,0.005760,0.002245,0.012882,0.000396
9,0.794069,0.794069,0.030742,0.000028,0.001698,0.009268,0.000000,0.000000,0.000128,0.000097,0.000032,0.035600,0.005428,0.001200,0.005424,0.002263,0.001480,0.003103,0.006427,0.002164,0.002977,0.000000,0.000835,0.006297,0.000326,0.000000,0.000045,0.009280,0.007414,0.000000,0.015671,0.870136,0.000860,0.001671,0.009812,0.000337
26,0.784916,0.784916,0.030213,0.000064,0.002097,0.011115,0.000000,0.000000,0.000288,0.000203,0.000093,0.019160,0.005088,0.001601,0.002644,0.006176,0.006401,0.004193,0.008770,0.001533,0.008594,0.000000,0.001450,0.013115,0.000485,0.000000,0.000058,0.011627,0.006262,0.000000,0.020371,0.852784,0.003747,0.000859,0.011008,0.000215
15,0.779543,0.779543,0.029824,0.000059,0.001674,0.010155,0.000000,0.000000,0.000240,0.000187,0.000099,0.023367,0.008216,0.001405,0.004185,0.005855,0.007219,0.003820,0.010661,0.001395,0.008672,0.000000,0.001732,0.012694,0.000471,0.000000,0.000060,0.009587,0.007030,0.000000,0.017974,0.847799,0.003843,0.001168,0.010242,0.000191
9,0.794069,0.794069,0.030742,0.000028,0.001698,0.009268,0.000000,0.000000,0.000128,0.000097,0.000032,0.035600,0.005428,0.001200,0.005424,0.002263,0.001480,0.003103,0.006427,0.002164,0.002977,0.000000,0.000835,0.006297,0.000326,0.000000,0.000045,0.009280,0.007414,0.000000,0.015671,0.870136,0.000860,0.001671,0.009812,0.000337
7,0.792940,0.792940,0.030940,0.000052,0.001875,0.012228,0.000000,0.000000,0.000206,0.000167,0.000061,0.014381,0.002192,0.001875,0.002426,0.003493,0.002051,0.004008,0.014600,0.001258,0.004887,0.000000,0.002174,0.016843,0.000425,0.000000,0.000057,0.007208,0.006357,0.000000,0.024586,0.863298,0.003578,0.002197,0.007328,0.000188
3,0.784934,0.784934,0.030119,0.000033,0.001510,0.009056,0.000000,0.000000,0.000126,0.000113,0.000057,0.035059,0.008535,0.001156,0.006181,0.003103,0.003787,0.003092,0.009089,0.001882,0.004795,0.000000,0.001315,0.007928,0.000360,0.000000,0.000053,0.008092,0.007912,0.000000,0.014898,0.858507,0.001877,0.001790,0.009405,0.000284
19,0.832837,0.832837,0.033733,0.000026,0.001571,0.004739,0.000000,0.000000,0.000069,0.000057,0.000035,0.002758,0.007984,0.000955,0.005357,0.002600,0.001122,0.002614,0.011167,0.000920,0.004998,0.000000,0.001167,0.006561,0.000394,0.000000,0.000046,0.003691,0.005073,0.000000,0.004179,0.924436,0.002654,0.001271,0.003377,0.000179
24,0.826590,0.826590,0.033117,0.000017,0.001254,0.008079,0.000000,0.000000,0.000116,0.000057,0.000020,0.021694,0.002535,0.000836,0.003383,0.001978,0.000949,0.001390,0.003575,0.002180,0.001339,0.000000,0.000422,0.002075,0.000206,0.000000,0.000033,0.005980,0.005410,0.000000,0.011462,0.914764,0.000283,0.000841,0.008962,0.000160
9,0.794069,0.794069,0.030742,0.000028,0.001698,0.009268,0.000000,0.000000,0.000128,0.000097,0.000032,0.035600,0.005428,0.001200,0.005424,0.002263,0.001480,0.003103,0.006427,0.002164,0.002977,0.000000,0.000835,0.006297,0.000326,0.000000,0.000045,0.009280,0.007414,0.000000,0.015671,0.870136,0.000860,0.001671,0.009812,0.000337
19,0.832837,0.832837,0.033733,0.000026,0.001571,0.004739,0.000000,0.000000,0.000069,0.000057,0.000035,0.002758,0.007984,0.000955,0.005357,0.002600,0.001122,0.002614,0.011167,0.000920,0.004998,0.000000,0.001167,0.006561,0.000394,0.000000,0.000046,0.003691,0.005073,0.000000,0.004179,0.924436,0.002654,0.001271,0.003377,0.000179
4,0.830698,0.830698,0.033521,0.000023,0.001463,0.005883,0.000000,0.000000,0.000085,0.000057,0.000030,0.009242,0.006118,0.000914,0.004681,0.002387,0.001063,0.002195,0.008567,0.001351,0.003745,0.000000,0.000912,0.005025,0.000330,0.000000,0.000042,0.004474,0.005188,0.000000,0.006672,0.921124,0.001842,0.001124,0.005290,0.000172
2,0.828729,0.828729,0.033327,0.000020,0.001363,0.006935,0.000000,0.000000,0.000100,0.000057,0.000025,0.015210,0.004401,0.000877,0.004059,0.002191,0.001008,0.001809,0.006175,0.001748,0.002592,0.000000,0.000677,0.003611,0.000271,0.000000,0.000038,0.005196,0.005295,0.000000,0.008968,0.918076,0.001095,0.000988,0.007050,0.000166
