id,DsRisk,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
11,0.034813,0.117805,0.034813,0.031613,0.023711,0.000937,0.001371,0.030138,0.036429,0.093602,0.019793,0.018173,0.031939,0.033027,0.000722,0.014830,0.083082,0.131410,0.000029,0.059299,0.005740,0.077987,0.031894,0.013598,0.057000,0.025629,0.013409,0.014018,0.001459,0.004683,0.017528,0.014119,0.024294,0.022623,0.000023,0.065893
15,0.034915,0.118443,0.034915,0.032431,0.024697,0.001148,0.001635,0.029367,0.038077,0.090363,0.020748,0.018505,0.032866,0.033589,0.000699,0.015713,0.079367,0.127477,0.000032,0.057507,0.005319,0.076100,0.032111,0.015577,0.056664,0.026384,0.012347,0.013798,0.001810,0.004967,0.016126,0.014167,0.028793,0.022450,0.000030,0.069135
6,0.035139,0.119740,0.035139,0.037174,0.025746,0.001431,0.001945,0.027746,0.049398,0.077309,0.026673,0.020306,0.037505,0.034719,0.000675,0.017366,0.071431,0.111668,0.000026,0.054790,0.004270,0.071012,0.031001,0.020581,0.054807,0.030410,0.009208,0.011545,0.002293,0.006797,0.011687,0.014443,0.034866,0.022100,0.000038,0.079034
11,0.034813,0.117805,0.034813,0.031613,0.023711,0.000937,0.001371,0.030138,0.036429,0.093602,0.019793,0.018173,0.031939,0.033027,0.000722,0.014830,0.083082,0.131410,0.000029,0.059299,0.005740,0.077987,0.031894,0.013598,0.057000,0.025629,0.013409,0.014018,0.001459,0.004683,0.017528,0.014119,0.024294,0.022623,0.000023,0.065893
10,0.034893,0.117794,0.034893,0.032080,0.023119,0.000944,0.001368,0.030625,0.036731,0.092823,0.019233,0.017746,0.031967,0.034271,0.000762,0.015097,0.082333,0.129996,0.000029,0.060555,0.006884,0.076596,0.032706,0.013531,0.057996,0.026625,0.014174,0.013453,0.001502,0.004605,0.017360,0.014280,0.023933,0.022220,0.000023,0.064434
15,0.034915,0.118443,0.034915,0.032431,0.024697,0.001148,0.001635,0.029367,0.038077,0.090363,0.020748,0.018505,0.032866,0.033589,0.000699,0.015713,0.079367,0.127477,0.000032,0.057507,0.005319,0.076100,0.032111,0.015577,0.056664,0.026384,0.012347,0.013798,0.001810,0.004967,0.016126,0.014167,0.028793,0.022450,0.000030,0.069135
21,0.033475,0.111239,0.033475,0.035953,0.017671,0.001155,0.001546,0.036862,0.040464,0.079564,0.019016,0.016293,0.031635,0.036366,0.000852,0.017675,0.079724,0.143176,0.000029,0.069596,0.013692,0.055230,0.033938,0.012230,0.052574,0.045310,0.016533,0.003393,0.001672,0.003835,0.011442,0.010612,0.024718,0.019567,0.000019,0.067656
11,0.034813,0.117805,0.034813,0.031613,0.023711,0.000937,0.001371,0.030138,0.036429,0.093602,0.019793,0.018173,0.031939,0.033027,0.000722,0.014830,0.083082,0.131410,0.000029,0.059299,0.005740,0.077987,0.031894,0.013598,0.057000,0.025629,0.013409,0.014018,0.001459,0.004683,0.017528,0.014119,0.024294,0.022623,0.000023,0.065893
10,0.034893,0.117794,0.034893,0.032080,0.023119,0.000944,0.001368,0.030625,0.036731,0.092823,0.019233,0.017746,0.031967,0.034271,0.000762,0.015097,0.082333,0.129996,0.000029,0.060555,0.006884,0.076596,0.032706,0.013531,0.057996,0.026625,0.014174,0.013453,0.001502,0.004605,0.017360,0.014280,0.023933,0.022220,0.000023,0.064434
21,0.033475,0.111239,0.033475,0.035953,0.017671,0.001155,0.001546,0.036862,0.040464,0.079564,0.019016,0.016293,0.031635,0.036366,0.000852,0.017675,0.079724,0.143176,0.000029,0.069596,0.013692,0.055230,0.033938,0.012230,0.052574,0.045310,0.016533,0.003393,0.001672,0.003835,0.011442,0.010612,0.024718,0.019567,0.000019,0.067656
25,0.033913,0.112270,0.033913,0.029235,0.026798,0.001258,0.001272,0.030569,0.022935,0.079031,0.023132,0.018505,0.031305,0.035894,0.001104,0.019225,0.065125,0.164411,0.000040,0.085608,0.008201,0.050873,0.036130,0.013099,0.049660,0.032661,0.019949,0.016139,0.001377,0.005443,0.010104,0.009417,0.028900,0.027969,0.000020,0.054611
11,0.034813,0.117805,0.034813,0.031613,0.023711,0.000937,0.001371,0.030138,0.036429,0.093602,0.019793,0.018173,0.031939,0.033027,0.000722,0.014830,0.083082,0.131410,0.000029,0.059299,0.005740,0.077987,0.031894,0.013598,0.057000,0.025629,0.013409,0.014018,0.001459,0.004683,0.017528,0.014119,0.024294,0.022623,0.000023,0.065893
25,0.033913,0.112270,0.033913,0.029235,0.026798,0.001258,0.001272,0.030569,0.022935,0.079031,0.023132,0.018505,0.031305,0.035894,0.001104,0.019225,0.065125,0.164411,0.000040,0.085608,0.008201,0.050873,0.036130,0.013099,0.049660,0.032661,0.019949,0.016139,0.001377,0.005443,0.010104,0.009417,0.028900,0.027969,0.000020,0.054611
16,0.034122,0.114219,0.034122,0.034824,0.020065,0.001107,0.001516,0.034079,0.039955,0.083845,0.019512,0.016996,0.032192,0.035873,0.000817,0.016793,0.079753,0.135620,0.000029,0.065594,0.010882,0.063676,0.033539,0.013323,0.055002,0.037763,0.015357,0.007439,0.001676,0.004317,0.013542,0.012248,0.025091,0.020579,0.000022,0.066977
3,0.034130,0.113716,0.034130,0.029984,0.026306,0.001232,0.001357,0.030287,0.026482,0.081685,0.022573,0.018505,0.031671,0.035354,0.001009,0.018403,0.068461,0.155758,0.000038,0.079025,0.007526,0.056783,0.035188,0.013679,0.051301,0.031190,0.018168,0.015591,0.001478,0.005331,0.011515,0.010530,0.028875,0.026676,0.000023,0.058014
16,0.032816,0.108189,0.032816,0.052177,0.022052,0.001676,0.001608,0.032562,0.036576,0.108888,0.012993,0.022118,0.039350,0.024551,0.000891,0.019397,0.077382,0.122005,0.000037,0.055072,0.011693,0.063892,0.045504,0.010115,0.050429,0.033170,0.013196,0.010208,0.001795,0.002931,0.003872,0.008478,0.022475,0.021430,0.000019,0.071458
12,0.033775,0.113954,0.033775,0.041642,0.028061,0.001065,0.001264,0.024019,0.044284,0.089712,0.012075,0.020014,0.024472,0.029693,0.001038,0.015350,0.060518,0.156806,0.000019,0.047876,0.010967,0.084344,0.043463,0.008508,0.049613,0.024421,0.012573,0.019984,0.001551,0.002322,0.017363,0.009576,0.022977,0.026510,0.000022,0.067897
25,0.033913,0.112270,0.033913,0.029235,0.026798,0.001258,0.001272,0.030569,0.022935,0.079031,0.023132,0.018505,0.031305,0.035894,0.001104,0.019225,0.065125,0.164411,0.000040,0.085608,0.008201,0.050873,0.036130,0.013099,0.049660,0.032661,0.019949,0.016139,0.001377,0.005443,0.010104,0.009417,0.028900,0.027969,0.000020,0.054611
16,0.032194,0.108997,0.032194,0.052124,0.022819,0.001825,0.000847,0.036369,0.040833,0.098841,0.008915,0.019365,0.039219,0.022058,0.000594,0.023640,0.096296,0.124185,0.000033,0.051450,0.007623,0.079963,0.026655,0.008197,0.047428,0.028799,0.010881,0.012504,0.001646,0.002770,0.002990,0.009480,0.022252,0.018061,0.000022,0.081313
9,0.032935,0.108714,0.032935,0.050067,0.022456,0.001633,0.001584,0.032345,0.035616,0.106302,0.013904,0.021774,0.038620,0.025578,0.000902,0.019302,0.076534,0.125214,0.000037,0.057349,0.011297,0.063217,0.044523,0.010453,0.050512,0.032982,0.013668,0.010719,0.001765,0.003159,0.004599,0.008674,0.023084,0.021929,0.000020,0.070180
19,0.033090,0.108797,0.033090,0.051040,0.023005,0.001636,0.001562,0.032686,0.037231,0.109465,0.013474,0.022070,0.038663,0.025528,0.000864,0.018804,0.075671,0.120919,0.000035,0.056913,0.011472,0.064487,0.045005,0.010525,0.051220,0.032727,0.012903,0.010551,0.001768,0.002974,0.005119,0.008597,0.023125,0.021358,0.000018,0.068584
16,0.032194,0.108997,0.032194,0.052124,0.022819,0.001825,0.000847,0.036369,0.040833,0.098841,0.008915,0.019365,0.039219,0.022058,0.000594,0.023640,0.096296,0.124185,0.000033,0.051450,0.007623,0.079963,0.026655,0.008197,0.047428,0.028799,0.010881,0.012504,0.001646,0.002770,0.002990,0.009480,0.022252,0.018061,0.000022,0.081313
9,0.032935,0.108714,0.032935,0.050067,0.022456,0.001633,0.001584,0.032345,0.035616,0.106302,0.013904,0.021774,0.038620,0.025578,0.000902,0.019302,0.076534,0.125214,0.000037,0.057349,0.011297,0.063217,0.044523,0.010453,0.050512,0.032982,0.013668,0.010719,0.001765,0.003159,0.004599,0.008674,0.023084,0.021929,0.000020,0.070180
19,0.033090,0.108797,0.033090,0.051040,0.023005,0.001636,0.001562,0.032686,0.037231,0.109465,0.013474,0.022070,0.038663,0.025528,0.000864,0.018804,0.075671,0.120919,0.000035,0.056913,0.011472,0.064487,0.045005,0.010525,0.051220,0.032727,0.012903,0.010551,0.001768,0.002974,0.005119,0.008597,0.023125,0.021358,0.000018,0.068584
16,0.032194,0.108997,0.032194,0.052124,0.022819,0.001825,0.000847,0.036369,0.040833,0.098841,0.008915,0.019365,0.039219,0.022058,0.000594,0.023640,0.096296,0.124185,0.000033,0.051450,0.007623,0.079963,0.026655,0.008197,0.047428,0.028799,0.010881,0.012504,0.001646,0.002770,0.002990,0.009480,0.022252,0.018061,0.000022,0.081313
8,0.032832,0.113089,0.032832,0.035792,0.020179,0.000860,0.000727,0.026806,0.024114,0.101672,0.013228,0.021350,0.041574,0.011399,0.000827,0.020207,0.082428,0.140043,0.000037,0.052256,0.010492,0.096616,0.028015,0.009232,0.060870,0.027601,0.006115,0.008967,0.001917,0.002896,0.011306,0.013813,0.015417,0.033083,0.000021,0.080136
