id,Delta,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
29,0.019428,0.091200,0.033722,0.015343,0.008348,0.014752,0.018025,0.017917,0.017419,0.009338,0.027433,0.020297,0.013086,0.027690,0.015002,0.010517,0.026710,0.017006,0.023755,0.027567,0.009599,0.027475,0.020858,0.027172,0.011016,0.009799,0.027111,0.018422,0.013009,0.015146,0.018567,0.016836,0.019331,0.010424,0.020740,0.008430,0.020415,0.008588,0.016165,0.008371,0.024660,0.010108,0.008434,0.025514,0.012230,0.027755,0.018029,0.022499,0.027652,0.024828,0.019518,0.008703,0.016640,0.013301,0.008327,0.015248,0.024972,0.017270,0.021726,0.014905
30,0.019440,0.091261,0.033747,0.014680,0.008327,0.014753,0.017863,0.017918,0.017432,0.009282,0.027397,0.020302,0.013077,0.027692,0.015002,0.010611,0.026560,0.017027,0.024419,0.027566,0.009764,0.027472,0.020929,0.027168,0.011016,0.009798,0.027068,0.018422,0.013014,0.015134,0.018567,0.016836,0.019323,0.010416,0.020731,0.008431,0.020425,0.008577,0.016172,0.008400,0.024616,0.010108,0.008435,0.025541,0.012225,0.027767,0.018028,0.022471,0.027649,0.024826,0.019518,0.008764,0.016640,0.013309,0.008460,0.015247,0.024915,0.017274,0.021729,0.014905
24,0.019505,0.091055,0.033703,0.015305,0.008305,0.014736,0.019764,0.018268,0.017443,0.009249,0.027792,0.020101,0.013025,0.027750,0.015040,0.010144,0.026358,0.016961,0.023728,0.027563,0.008291,0.027434,0.020125,0.027394,0.010972,0.009796,0.027532,0.018433,0.013045,0.015004,0.018585,0.016839,0.019328,0.010731,0.020895,0.008505,0.020189,0.008720,0.016209,0.008302,0.024638,0.010202,0.008287,0.025712,0.012071,0.027644,0.018103,0.022295,0.027774,0.024875,0.019488,0.008338,0.016635,0.013231,0.008317,0.015214,0.025614,0.017245,0.021564,0.014893
8,0.019398,0.091106,0.033699,0.015770,0.008395,0.014796,0.018584,0.017943,0.017409,0.009313,0.027577,0.020243,0.013214,0.027695,0.015025,0.010369,0.026711,0.016984,0.023750,0.027138,0.009048,0.027464,0.020451,0.027217,0.011005,0.009802,0.027329,0.018576,0.013005,0.015100,0.018568,0.016836,0.019241,0.010473,0.020803,0.008439,0.020416,0.008628,0.016107,0.008297,0.024752,0.010089,0.008409,0.025466,0.012220,0.027185,0.018045,0.022488,0.027645,0.024774,0.019512,0.008576,0.017165,0.013283,0.008330,0.015250,0.025243,0.017246,0.021696,0.014905
30,0.019413,0.091261,0.033747,0.014680,0.008355,0.014753,0.017863,0.017918,0.017432,0.009282,0.027397,0.020302,0.013050,0.027692,0.015002,0.010611,0.026560,0.017027,0.024419,0.027566,0.009748,0.027472,0.020929,0.027168,0.011033,0.009798,0.027068,0.018422,0.013014,0.015134,0.018567,0.016836,0.019323,0.010416,0.020731,0.008431,0.020425,0.008577,0.016172,0.008400,0.024616,0.010108,0.008435,0.025541,0.012225,0.027767,0.018028,0.022471,0.027649,0.024826,0.019518,0.008764,0.016640,0.013309,0.008460,0.015247,0.024915,0.017274,0.021729,0.014905
33,0.019441,0.091107,0.033694,0.016002,0.008420,0.014820,0.018887,0.017957,0.017403,0.009299,0.027655,0.020213,0.013283,0.027698,0.015037,0.010289,0.026712,0.016973,0.023748,0.026906,0.008749,0.027458,0.020231,0.027241,0.010999,0.009804,0.027448,0.018659,0.013002,0.015075,0.018569,0.016837,0.019193,0.010499,0.020836,0.008443,0.020417,0.008650,0.016075,0.008257,0.024802,0.010079,0.008395,0.025440,0.012214,0.027687,0.018053,0.022481,0.027641,0.024744,0.019508,0.008508,0.016640,0.013273,0.008332,0.015251,0.025390,0.017233,0.021679,0.014905
29,0.019361,0.091171,0.033736,0.015481,0.008437,0.014761,0.019197,0.017989,0.017451,0.009286,0.027692,0.020221,0.013150,0.027698,0.015022,0.010114,0.026453,0.016910,0.023744,0.027427,0.008485,0.027480,0.020291,0.027242,0.011002,0.009805,0.027466,0.018464,0.012998,0.015467,0.018570,0.016837,0.019331,0.010521,0.020829,0.008443,0.020349,0.008671,0.016126,0.008601,0.024841,0.010119,0.008394,0.025435,0.011840,0.027497,0.018042,0.022561,0.027676,0.024772,0.019512,0.008351,0.016817,0.013256,0.008337,0.015246,0.025468,0.017244,0.021676,0.014905
26,0.019363,0.091192,0.033761,0.015623,0.008416,0.016530,0.018897,0.017966,0.017430,0.009299,0.027636,0.020232,0.013484,0.027697,0.015024,0.010311,0.026507,0.016946,0.023747,0.027285,0.008761,0.027472,0.020370,0.027230,0.011003,0.009804,0.027399,0.018519,0.013001,0.015287,0.018569,0.016837,0.019287,0.010498,0.019064,0.008441,0.020382,0.008650,0.016117,0.008452,0.024797,0.010105,0.008401,0.025450,0.012026,0.027344,0.018043,0.022111,0.027660,0.024773,0.019512,0.008462,0.016988,0.013269,0.008334,0.015248,0.025358,0.017357,0.021686,0.014905
8,0.019398,0.091108,0.033700,0.015770,0.008395,0.014796,0.018584,0.017943,0.017409,0.009313,0.027577,0.020243,0.013214,0.027695,0.015025,0.010369,0.026711,0.016966,0.023750,0.027138,0.009048,0.027464,0.020451,0.027217,0.011005,0.009802,0.027329,0.018576,0.013005,0.015100,0.018568,0.016836,0.019241,0.010473,0.020803,0.008439,0.020416,0.008628,0.016107,0.008297,0.024752,0.010089,0.008409,0.025466,0.012220,0.027185,0.018045,0.022488,0.027645,0.024774,0.019512,0.008576,0.017165,0.013283,0.008348,0.015250,0.025243,0.017246,0.021696,0.014905
12,0.019313,0.091369,0.033773,0.014931,0.008380,0.014755,0.018282,0.017940,0.017438,0.009283,0.027490,0.020277,0.013081,0.027694,0.015008,0.010455,0.026527,0.016990,0.024207,0.027522,0.009351,0.027474,0.020729,0.027191,0.011023,0.009800,0.027193,0.018435,0.013009,0.015281,0.017712,0.016836,0.019326,0.010449,0.020762,0.008435,0.020401,0.008606,0.016158,0.008463,0.024686,0.010111,0.008422,0.025508,0.012104,0.027682,0.018033,0.022499,0.027657,0.024809,0.019516,0.008635,0.016653,0.013293,0.008422,0.015247,0.025089,0.017264,0.022568,0.014905
21,0.019321,0.091261,0.033754,0.015229,0.008411,0.014758,0.018778,0.017967,0.017445,0.009285,0.027600,0.020246,0.013119,0.027696,0.015016,0.010270,0.026487,0.016947,0.023956,0.027470,0.008881,0.027477,0.020491,0.027219,0.011012,0.009803,0.027341,0.018451,0.013003,0.015362,0.018178,0.016836,0.019329,0.010488,0.020798,0.008439,0.020373,0.008641,0.016141,0.008538,0.024770,0.010116,0.008407,0.025468,0.011961,0.027582,0.018038,0.022533,0.027667,0.024789,0.019514,0.008481,0.016762,0.013273,0.008376,0.015246,0.025294,0.017254,0.022084,0.014905
36,0.019341,0.091168,0.033736,0.015441,0.008436,0.014758,0.019225,0.017986,0.017440,0.009286,0.027655,0.020223,0.013143,0.027610,0.015021,0.010143,0.026501,0.016926,0.023752,0.027460,0.008439,0.027456,0.020380,0.027243,0.011002,0.009810,0.027419,0.018455,0.013001,0.015382,0.018579,0.016837,0.019352,0.010523,0.020824,0.008446,0.020345,0.008665,0.016154,0.008510,0.024802,0.010125,0.008392,0.025462,0.011918,0.027542,0.018041,0.022537,0.027680,0.024770,0.019512,0.008408,0.016759,0.013257,0.008339,0.015249,0.025470,0.017334,0.021674,0.014904
21,0.019290,0.091336,0.033767,0.015229,0.008411,0.014758,0.018778,0.017967,0.017445,0.009285,0.027600,0.020246,0.013119,0.027696,0.015016,0.010270,0.026487,0.016947,0.023956,0.027470,0.008881,0.027477,0.020491,0.026569,0.011012,0.009803,0.027341,0.018451,0.013003,0.015362,0.018178,0.016836,0.019329,0.010488,0.020798,0.008439,0.020373,0.008641,0.016141,0.008538,0.024770,0.010116,0.008407,0.025468,0.011961,0.027582,0.018038,0.022533,0.027667,0.024789,0.019514,0.008481,0.016762,0.013273,0.009026,0.015246,0.025294,0.017254,0.022084,0.014905
17,0.019311,0.091319,0.033743,0.015145,0.008396,0.014765,0.018926,0.017904,0.017394,0.009482,0.027424,0.020204,0.013120,0.027657,0.015037,0.010261,0.026679,0.017149,0.023945,0.027587,0.008731,0.027464,0.020610,0.027270,0.010860,0.009817,0.027479,0.018428,0.013013,0.015169,0.018202,0.016801,0.019308,0.010576,0.020847,0.008596,0.020315,0.008666,0.016227,0.008453,0.024654,0.010215,0.008373,0.025316,0.012331,0.027308,0.018039,0.022292,0.027679,0.024460,0.019841,0.008485,0.016642,0.013258,0.008368,0.015255,0.025384,0.017253,0.022042,0.014902
12,0.019313,0.091370,0.033776,0.014931,0.008380,0.014755,0.018282,0.017940,0.017438,0.009283,0.027490,0.020091,0.013081,0.027694,0.015008,0.010455,0.026527,0.016990,0.024207,0.027522,0.009351,0.027474,0.020729,0.027191,0.011023,0.009800,0.027193,0.018435,0.013009,0.015281,0.017712,0.016836,0.019326,0.010449,0.020762,0.008532,0.020401,0.008606,0.016158,0.008463,0.024686,0.010111,0.008422,0.025508,0.012104,0.027682,0.018033,0.022685,0.027657,0.024809,0.019516,0.008635,0.016653,0.013293,0.008422,0.015247,0.025089,0.017264,0.022568,0.014808
21,0.019290,0.091336,0.033767,0.015229,0.008411,0.014758,0.018778,0.017967,0.017445,0.009285,0.027600,0.020246,0.013119,0.027696,0.015016,0.010270,0.026487,0.016947,0.023956,0.027470,0.008881,0.027477,0.020491,0.026569,0.011012,0.009803,0.027341,0.018451,0.013003,0.015362,0.018178,0.016836,0.019329,0.010488,0.020798,0.008439,0.020373,0.008641,0.016141,0.008538,0.024770,0.010116,0.008407,0.025468,0.011961,0.027582,0.018038,0.022533,0.027667,0.024789,0.019514,0.008481,0.016762,0.013273,0.009026,0.015246,0.025294,0.017254,0.022084,0.014905
25,0.019291,0.091309,0.033754,0.015110,0.008399,0.014757,0.018584,0.017956,0.017442,0.009284,0.027554,0.020259,0.013104,0.027690,0.015013,0.010408,0.026505,0.017032,0.024049,0.027493,0.009064,0.027475,0.020382,0.026646,0.011016,0.009802,0.027280,0.018444,0.013006,0.015309,0.018269,0.016836,0.019329,0.010473,0.020784,0.008438,0.020384,0.008627,0.016149,0.008503,0.024735,0.010114,0.008412,0.025485,0.012022,0.027624,0.018244,0.022518,0.027670,0.024797,0.019515,0.008545,0.016732,0.013214,0.008893,0.015247,0.025213,0.017263,0.022001,0.014905
24,0.019300,0.091243,0.033727,0.014986,0.008387,0.014758,0.018596,0.017940,0.017409,0.009394,0.027438,0.020227,0.013087,0.027681,0.015026,0.010361,0.026617,0.017097,0.024096,0.027571,0.009051,0.027526,0.020694,0.027246,0.010965,0.009810,0.027368,0.018422,0.013014,0.015123,0.018456,0.016816,0.019317,0.010536,0.020806,0.008496,0.020343,0.008640,0.016250,0.008382,0.024637,0.010183,0.008381,0.025428,0.012188,0.027500,0.018038,0.022389,0.027680,0.024618,0.019615,0.008578,0.016597,0.013371,0.008397,0.015257,0.025248,0.017269,0.021793,0.014902
1,0.019272,0.091233,0.033716,0.015124,0.008401,0.014757,0.018639,0.017955,0.017438,0.009292,0.027549,0.020255,0.013105,0.027672,0.015014,0.010391,0.026519,0.017032,0.024029,0.027498,0.009008,0.027470,0.020408,0.026713,0.011015,0.009804,0.027288,0.018443,0.013019,0.015294,0.018282,0.016858,0.019332,0.010480,0.021318,0.008439,0.020378,0.008630,0.016157,0.008487,0.024729,0.010120,0.008409,0.025482,0.011967,0.027614,0.018221,0.022486,0.027671,0.024252,0.019527,0.008544,0.016794,0.013219,0.008833,0.015235,0.025235,0.017281,0.021987,0.014902
23,0.019291,0.091277,0.033723,0.015002,0.008385,0.014758,0.018606,0.017939,0.017413,0.009384,0.027438,0.020280,0.013089,0.027677,0.015025,0.010641,0.026426,0.017082,0.024090,0.027571,0.009046,0.027221,0.020680,0.027241,0.010948,0.009809,0.027351,0.018424,0.013014,0.015146,0.018096,0.016769,0.019318,0.010528,0.020807,0.008512,0.020039,0.008939,0.016224,0.008414,0.024756,0.010180,0.008387,0.025324,0.012259,0.027623,0.018031,0.022458,0.027675,0.024525,0.019657,0.008572,0.016623,0.013384,0.008396,0.015253,0.025239,0.017265,0.022158,0.014903
25,0.019291,0.091298,0.033749,0.015110,0.008399,0.014878,0.018584,0.017956,0.017570,0.009284,0.027554,0.020259,0.013104,0.027690,0.015013,0.010408,0.026505,0.017032,0.024049,0.027493,0.009113,0.027475,0.020382,0.026646,0.011016,0.009802,0.027280,0.018444,0.013006,0.015132,0.018269,0.016715,0.019329,0.010473,0.020784,0.008438,0.020384,0.008520,0.016149,0.008503,0.024735,0.010221,0.008412,0.025485,0.012022,0.027624,0.018244,0.022518,0.027670,0.024797,0.019515,0.008545,0.016732,0.013214,0.008893,0.015247,0.025213,0.017263,0.022001,0.014905
29,0.019240,0.091248,0.033738,0.015273,0.008398,0.014786,0.018707,0.017943,0.017416,0.009324,0.027501,0.020242,0.013132,0.027615,0.015020,0.010366,0.026564,0.017010,0.023945,0.027435,0.008925,0.027445,0.020619,0.027227,0.011010,0.009810,0.027465,0.018468,0.012900,0.015154,0.018224,0.016604,0.019372,0.010499,0.020778,0.008445,0.020107,0.008899,0.016183,0.008671,0.024691,0.010133,0.008398,0.025479,0.011886,0.027491,0.018038,0.022437,0.027615,0.024638,0.019568,0.008586,0.017090,0.013370,0.008375,0.015182,0.025268,0.017340,0.022044,0.014891
2,0.019248,0.091251,0.033736,0.015202,0.008385,0.014768,0.018487,0.017949,0.017417,0.009330,0.027486,0.020244,0.013121,0.027483,0.015021,0.010415,0.026540,0.017113,0.024029,0.027425,0.009152,0.027481,0.020627,0.027193,0.011033,0.009806,0.027311,0.018464,0.013011,0.015124,0.018232,0.016436,0.019296,0.010498,0.020792,0.008456,0.020060,0.008978,0.016192,0.008752,0.024681,0.010134,0.008420,0.025577,0.012196,0.027449,0.018031,0.022530,0.027633,0.024612,0.019538,0.008601,0.016998,0.013422,0.008390,0.015174,0.025194,0.017181,0.022027,0.014904
1,0.019272,0.091205,0.033715,0.015124,0.008401,0.014757,0.018639,0.017955,0.017438,0.009292,0.027549,0.020255,0.013418,0.027672,0.015014,0.010391,0.026519,0.017032,0.024029,0.027498,0.009008,0.027470,0.020408,0.026713,0.011015,0.009804,0.027288,0.018443,0.013019,0.015294,0.018282,0.016858,0.019332,0.010480,0.021318,0.008439,0.020378,0.008630,0.016157,0.008487,0.024729,0.010120,0.008409,0.025482,0.011967,0.027302,0.018221,0.022486,0.027671,0.024252,0.019527,0.008544,0.016794,0.013219,0.008833,0.015235,0.025235,0.017281,0.021987,0.014902
29,0.019240,0.091220,0.033722,0.015273,0.008398,0.014786,0.018707,0.017943,0.017416,0.009324,0.027014,0.020242,0.013132,0.027615,0.015020,0.010366,0.026564,0.017010,0.023945,0.027435,0.008925,0.027445,0.020619,0.027227,0.011010,0.009810,0.027465,0.018468,0.012900,0.015154,0.018224,0.016604,0.019372,0.010499,0.020778,0.008445,0.019523,0.008899,0.016183,0.009158,0.024691,0.010133,0.008398,0.025479,0.011886,0.027491,0.018038,0.022437,0.027615,0.024638,0.019568,0.008586,0.017090,0.013370,0.008375,0.015182,0.025851,0.017340,0.022044,0.014891
2,0.019248,0.091524,0.033828,0.015202,0.008385,0.014768,0.018487,0.017949,0.017417,0.009330,0.027486,0.020248,0.013121,0.027483,0.015021,0.010415,0.025412,0.017113,0.024029,0.027425,0.009152,0.027481,0.020627,0.027193,0.011033,0.009806,0.027311,0.018464,0.013011,0.015124,0.018232,0.016436,0.019296,0.010498,0.020788,0.008456,0.020060,0.008978,0.016192,0.008752,0.024681,0.010134,0.008420,0.025577,0.012196,0.027449,0.018031,0.022530,0.027633,0.024612,0.020666,0.008601,0.016998,0.013422,0.008390,0.015174,0.025194,0.017181,0.022027,0.014904
39,0.019263,0.091262,0.033721,0.015105,0.008387,0.015286,0.018461,0.017947,0.017420,0.009314,0.027479,0.020241,0.012969,0.027526,0.015016,0.010430,0.026555,0.017072,0.023688,0.027472,0.009350,0.027467,0.020524,0.027177,0.011029,0.009806,0.027262,0.018450,0.013011,0.015169,0.018288,0.016601,0.019285,0.010484,0.020782,0.008457,0.020181,0.008842,0.016194,0.008615,0.024673,0.010129,0.008418,0.025378,0.012182,0.027457,0.018187,0.022525,0.027650,0.024682,0.019530,0.008625,0.016862,0.013373,0.008399,0.015202,0.025172,0.017247,0.021980,0.014985
33,0.019190,0.091259,0.033734,0.015251,0.008388,0.014881,0.018793,0.017916,0.017422,0.009325,0.027514,0.020237,0.012537,0.027578,0.015021,0.010337,0.026576,0.017025,0.023932,0.027468,0.008861,0.027446,0.020563,0.027198,0.011008,0.009811,0.027320,0.018457,0.013064,0.015213,0.018317,0.016752,0.019322,0.010509,0.020699,0.008447,0.020217,0.008787,0.016186,0.008544,0.024704,0.010351,0.008397,0.026043,0.011855,0.027501,0.018072,0.022316,0.027470,0.024670,0.019571,0.008563,0.017074,0.013315,0.008402,0.015195,0.025304,0.017346,0.021955,0.014972
2,0.019207,0.091561,0.033836,0.015202,0.008385,0.014768,0.018487,0.017949,0.017417,0.009330,0.027592,0.020248,0.013121,0.027483,0.015021,0.010415,0.025412,0.017113,0.023998,0.027425,0.009491,0.027481,0.020627,0.027193,0.011033,0.009806,0.027311,0.018464,0.013011,0.015124,0.018263,0.016436,0.019296,0.010498,0.020788,0.008456,0.020060,0.008978,0.016192,0.008752,0.024681,0.010134,0.008420,0.025577,0.012196,0.027449,0.018031,0.022530,0.027527,0.024612,0.020666,0.008601,0.016998,0.013422,0.008390,0.015174,0.024856,0.017181,0.022027,0.014904
29,0.019240,0.091212,0.033721,0.015273,0.008398,0.014786,0.018707,0.017966,0.017416,0.009324,0.027014,0.020242,0.013132,0.027615,0.015020,0.010366,0.026564,0.017010,0.023945,0.027435,0.008925,0.027445,0.020619,0.027227,0.011010,0.009810,0.027465,0.018468,0.012900,0.015154,0.018224,0.016604,0.019372,0.010499,0.020778,0.008445,0.019523,0.008899,0.016183,0.009158,0.024691,0.010133,0.008398,0.025479,0.011886,0.027491,0.018038,0.022437,0.027615,0.024638,0.019568,0.008563,0.017090,0.013370,0.008375,0.015182,0.025851,0.017340,0.022044,0.014891
33,0.019190,0.091393,0.033830,0.015251,0.008388,0.014881,0.018793,0.017916,0.017422,0.009325,0.027514,0.020237,0.012537,0.027578,0.015021,0.010337,0.026576,0.017025,0.022360,0.027468,0.008861,0.027446,0.020563,0.027198,0.011008,0.009811,0.027320,0.018457,0.013064,0.015213,0.018317,0.016752,0.019322,0.010509,0.020699,0.008447,0.020217,0.008787,0.016186,0.010116,0.024704,0.010351,0.008397,0.026043,0.011855,0.027501,0.018072,0.022316,0.027470,0.024670,0.019571,0.008563,0.017074,0.013315,0.008402,0.015195,0.025304,0.017346,0.021955,0.014972
2,0.019207,0.091561,0.033836,0.015202,0.008385,0.014768,0.018487,0.017949,0.017417,0.009330,0.027592,0.020248,0.013121,0.027483,0.015021,0.010415,0.025412,0.017113,0.023998,0.027425,0.009491,0.027481,0.020627,0.027193,0.011033,0.009806,0.027311,0.018464,0.013011,0.015124,0.018263,0.016436,0.019296,0.010498,0.020788,0.008456,0.020060,0.008978,0.016192,0.008752,0.024681,0.010134,0.008420,0.025577,0.012196,0.027449,0.018031,0.022530,0.027527,0.024612,0.020666,0.008601,0.016998,0.013422,0.008390,0.015174,0.024856,0.017181,0.022027,0.014904
38,0.019217,0.091176,0.033703,0.015269,0.008389,0.014942,0.018708,0.017899,0.017428,0.009313,0.027516,0.020242,0.012761,0.027606,0.015020,0.010367,0.026558,0.017011,0.023945,0.027438,0.008970,0.027449,0.020549,0.027204,0.011009,0.009809,0.027304,0.018469,0.013045,0.015232,0.018459,0.016644,0.019302,0.010499,0.020971,0.008445,0.020165,0.008842,0.016171,0.008613,0.024704,0.010268,0.008400,0.025828,0.011964,0.027483,0.018086,0.022377,0.027537,0.024673,0.019210,0.008577,0.016999,0.013335,0.008395,0.015213,0.025107,0.017335,0.021984,0.014963
29,0.019157,0.091308,0.033771,0.015531,0.008388,0.015027,0.018690,0.017901,0.017428,0.009396,0.027515,0.020217,0.012846,0.027519,0.015288,0.010371,0.026557,0.017014,0.022929,0.027439,0.008990,0.027416,0.020552,0.027207,0.011011,0.009808,0.027301,0.018467,0.013042,0.015264,0.018070,0.016641,0.019302,0.010416,0.020638,0.008447,0.019958,0.008844,0.016171,0.009570,0.024703,0.010465,0.008401,0.025803,0.011979,0.027214,0.018087,0.022389,0.027545,0.024673,0.019520,0.008580,0.016996,0.013331,0.008395,0.015213,0.025263,0.017328,0.021992,0.014954
35,0.019197,0.091302,0.033765,0.015684,0.008389,0.015106,0.018634,0.017893,0.017432,0.009434,0.027515,0.020206,0.013013,0.027486,0.015434,0.010390,0.026546,0.017008,0.023240,0.027424,0.009061,0.027400,0.020546,0.027212,0.011012,0.009807,0.027291,0.018472,0.013031,0.015291,0.017935,0.016580,0.019291,0.010366,0.020605,0.008447,0.020137,0.008875,0.016164,0.009273,0.024702,0.010207,0.008404,0.025672,0.012047,0.027058,0.018095,0.022428,0.027586,0.024675,0.019492,0.008589,0.016953,0.013339,0.008391,0.015222,0.025240,0.017318,0.022012,0.014944
7,0.019199,0.091350,0.033796,0.015212,0.008389,0.014912,0.018726,0.017928,0.017425,0.009315,0.027472,0.020210,0.012737,0.027588,0.015019,0.010356,0.026556,0.017013,0.022908,0.027472,0.008947,0.027429,0.020567,0.027185,0.011010,0.009810,0.027316,0.018455,0.013038,0.015246,0.018266,0.016756,0.019395,0.010503,0.020713,0.008454,0.020163,0.008798,0.016181,0.009603,0.024643,0.010277,0.008399,0.025748,0.011923,0.027521,0.018071,0.022364,0.027536,0.024686,0.019551,0.008571,0.016987,0.013401,0.008398,0.015229,0.025316,0.017330,0.022024,0.014950
29,0.019157,0.091665,0.033883,0.015531,0.008388,0.015027,0.018690,0.017901,0.017428,0.009396,0.027515,0.020217,0.012846,0.027519,0.015288,0.010371,0.026557,0.017014,0.022929,0.027439,0.008990,0.027416,0.020552,0.027207,0.011011,0.009808,0.027301,0.017508,0.013042,0.015264,0.018070,0.016641,0.019302,0.010416,0.020638,0.008447,0.019958,0.008844,0.016171,0.009570,0.024703,0.010465,0.008401,0.025803,0.011979,0.027214,0.018087,0.022389,0.027545,0.024673,0.019520,0.009538,0.016996,0.013331,0.008395,0.015213,0.025263,0.017328,0.021992,0.014954
8,0.019166,0.091495,0.033811,0.015204,0.008387,0.014787,0.018559,0.017949,0.017419,0.009326,0.027515,0.020244,0.013122,0.027447,0.015020,0.010409,0.025667,0.017144,0.023988,0.027430,0.009392,0.027475,0.020619,0.027193,0.011043,0.009738,0.027325,0.018464,0.012998,0.015133,0.018251,0.016482,0.019326,0.010497,0.020782,0.008455,0.020008,0.008956,0.016188,0.008782,0.024676,0.010134,0.008416,0.025526,0.012153,0.027463,0.018039,0.022522,0.027553,0.024625,0.020411,0.008599,0.016985,0.013417,0.008389,0.015141,0.025008,0.017210,0.022041,0.014973
33,0.019173,0.091503,0.033823,0.015200,0.008764,0.014786,0.018461,0.017946,0.017441,0.009318,0.027184,0.020353,0.013119,0.027530,0.015019,0.010429,0.025056,0.017081,0.024005,0.027420,0.009465,0.027473,0.020597,0.027195,0.011029,0.009805,0.027289,0.018471,0.013011,0.015051,0.018333,0.017098,0.019290,0.010489,0.020777,0.008451,0.020055,0.008976,0.016185,0.008758,0.024682,0.010128,0.008418,0.025511,0.012196,0.027346,0.018075,0.022543,0.027565,0.024628,0.020317,0.008613,0.016929,0.013421,0.008392,0.015188,0.024937,0.017213,0.022036,0.014952
18,0.019144,0.091380,0.033735,0.015500,0.008389,0.015090,0.018613,0.017898,0.017431,0.009382,0.027511,0.020221,0.012323,0.027533,0.015265,0.010395,0.026438,0.017013,0.023495,0.026899,0.009098,0.027422,0.020540,0.027207,0.011782,0.009807,0.027286,0.018472,0.013028,0.015448,0.018157,0.016576,0.019289,0.010415,0.020789,0.008447,0.019953,0.008875,0.016166,0.009025,0.024699,0.010195,0.008405,0.025622,0.012065,0.027222,0.018108,0.022439,0.027442,0.024676,0.019338,0.009121,0.017093,0.013350,0.008391,0.015236,0.025151,0.017312,0.022005,0.014955
20,0.019148,0.091488,0.033817,0.015286,0.008683,0.014798,0.018510,0.017940,0.017457,0.009316,0.027246,0.020331,0.013050,0.027544,0.015019,0.010418,0.025378,0.017052,0.023753,0.027430,0.009370,0.027455,0.020588,0.027197,0.011025,0.009847,0.027292,0.018470,0.012875,0.015071,0.018338,0.016997,0.019296,0.010490,0.020762,0.008450,0.020067,0.008983,0.016184,0.008939,0.024684,0.010135,0.008412,0.025516,0.012150,0.027502,0.018079,0.022482,0.027560,0.024559,0.020166,0.008742,0.016994,0.013408,0.008443,0.015200,0.024963,0.017238,0.021902,0.014954
29,0.019157,0.091665,0.033883,0.015531,0.008388,0.015027,0.018690,0.017901,0.017428,0.009396,0.027515,0.020217,0.012846,0.027519,0.015288,0.010371,0.026557,0.017014,0.022929,0.027439,0.008990,0.027416,0.020552,0.027207,0.011011,0.009808,0.027301,0.017508,0.013042,0.015264,0.018070,0.016641,0.019302,0.010416,0.020638,0.008447,0.019958,0.008844,0.016171,0.009570,0.024703,0.010465,0.008401,0.025803,0.011979,0.027214,0.018087,0.022389,0.027545,0.024673,0.019520,0.009538,0.016996,0.013331,0.008395,0.015213,0.025263,0.017328,0.021992,0.014954
30,0.019139,0.091256,0.033730,0.015529,0.008389,0.015082,0.018641,0.017903,0.017430,0.009394,0.027484,0.020261,0.012782,0.027520,0.015313,0.010392,0.026424,0.017014,0.023439,0.027431,0.009083,0.027418,0.020547,0.027198,0.011360,0.009807,0.027297,0.018520,0.013022,0.015346,0.018078,0.016589,0.019207,0.010406,0.020712,0.008457,0.020026,0.008871,0.016168,0.009097,0.024693,0.010192,0.008405,0.025610,0.012051,0.027180,0.018101,0.022441,0.027528,0.024675,0.019430,0.008592,0.017016,0.013354,0.008391,0.015205,0.025229,0.017312,0.022013,0.014946
18,0.019144,0.091376,0.033738,0.015500,0.008389,0.015090,0.018610,0.017898,0.017431,0.009382,0.027511,0.020221,0.012323,0.027533,0.015265,0.010395,0.026438,0.017013,0.023501,0.026899,0.009098,0.027422,0.020540,0.027211,0.011822,0.009807,0.027286,0.018472,0.013028,0.015448,0.018157,0.016576,0.019289,0.010375,0.020789,0.008447,0.019953,0.008875,0.016166,0.009025,0.024699,0.010195,0.008405,0.025622,0.012065,0.027222,0.018108,0.022439,0.027442,0.024676,0.019338,0.009121,0.017093,0.013350,0.008391,0.015236,0.025151,0.017312,0.022005,0.014949
20,0.019148,0.091472,0.033832,0.015286,0.008683,0.014798,0.018510,0.017940,0.017457,0.009316,0.027246,0.020331,0.013050,0.027544,0.015019,0.010418,0.025378,0.017052,0.023753,0.027430,0.009370,0.027455,0.020588,0.027197,0.011025,0.009847,0.027292,0.018470,0.012875,0.015071,0.018338,0.016997,0.019296,0.010490,0.019478,0.008450,0.020067,0.008983,0.017467,0.008939,0.024684,0.010135,0.008412,0.025516,0.012150,0.027502,0.018079,0.022482,0.027560,0.024559,0.020166,0.008742,0.016994,0.013408,0.008443,0.015200,0.024963,0.017238,0.021902,0.014954
