id,HV,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
14,303.685471,0.075190,0.025774,0.034306,0.018668,0.023957,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028324,0.017341,0.024423,0.029085,0.020631,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021061,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021415,0.004192,0.007643,0.019546,0.000486,0.007404,0.025552,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032480,0.007463,0.008077,0.012122,0.024183,0.025267,0.019567,0.022485
8,303.685220,0.075191,0.025774,0.034305,0.018669,0.023953,0.012443,0.028459,0.034341,0.014092,0.009447,0.026157,0.028325,0.017340,0.024424,0.029081,0.020629,0.010796,0.015477,0.019258,0.019226,0.017999,0.016040,0.011958,0.027445,0.013727,0.024104,0.012187,0.033798,0.003318,0.021059,0.014823,0.006801,0.033633,0.032979,0.008445,0.005027,0.015629,0.021415,0.004192,0.007643,0.019547,0.000486,0.007404,0.025553,0.003069,0.032197,0.019856,0.000000,0.011705,0.009797,0.000093,0.032479,0.007462,0.008077,0.012121,0.024183,0.025271,0.019565,0.022487
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
39,303.685525,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
14,303.685471,0.075190,0.025774,0.034306,0.018668,0.023957,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028324,0.017341,0.024423,0.029085,0.020631,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021061,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021415,0.004192,0.007643,0.019546,0.000486,0.007404,0.025552,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032480,0.007463,0.008077,0.012122,0.024183,0.025267,0.019567,0.022485
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
39,303.685525,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
14,303.685471,0.075190,0.025774,0.034306,0.018668,0.023957,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028324,0.017341,0.024423,0.029085,0.020631,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021061,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021415,0.004192,0.007643,0.019546,0.000486,0.007404,0.025552,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032480,0.007463,0.008077,0.012122,0.024183,0.025267,0.019567,0.022485
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
31,303.685529,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
39,303.685525,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
31,303.685529,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
39,303.685525,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
31,303.685529,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
39,303.685525,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
31,303.685529,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
39,303.685525,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
35,304.120302,0.076098,0.025796,0.033007,0.018233,0.025576,0.011720,0.030850,0.033944,0.016103,0.009105,0.025635,0.028966,0.018679,0.029528,0.028344,0.017740,0.009384,0.017662,0.017818,0.020138,0.017195,0.014854,0.011799,0.027888,0.012364,0.023421,0.012676,0.034291,0.003829,0.021687,0.013661,0.006550,0.033209,0.032716,0.008282,0.004266,0.017199,0.019946,0.003946,0.008370,0.021649,0.000529,0.007185,0.026346,0.002819,0.030357,0.018808,0.000000,0.011087,0.009387,0.000088,0.032916,0.006833,0.008266,0.010100,0.024743,0.023678,0.019563,0.025064
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
39,303.685525,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
35,304.120302,0.076098,0.025796,0.033007,0.018233,0.025576,0.011720,0.030850,0.033944,0.016103,0.009105,0.025635,0.028966,0.018679,0.029528,0.028344,0.017740,0.009384,0.017662,0.017818,0.020138,0.017195,0.014854,0.011799,0.027888,0.012364,0.023421,0.012676,0.034291,0.003829,0.021687,0.013661,0.006550,0.033209,0.032716,0.008282,0.004266,0.017199,0.019946,0.003946,0.008370,0.021649,0.000529,0.007185,0.026346,0.002819,0.030357,0.018808,0.000000,0.011087,0.009387,0.000088,0.032916,0.006833,0.008266,0.010100,0.024743,0.023678,0.019563,0.025064
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
31,303.685533,0.075190,0.025774,0.034306,0.018668,0.023958,0.012443,0.028458,0.034341,0.014091,0.009447,0.026154,0.028323,0.017341,0.024422,0.029085,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
35,304.120302,0.076098,0.025796,0.033007,0.018233,0.025576,0.011720,0.030850,0.033944,0.016103,0.009105,0.025635,0.028966,0.018679,0.029528,0.028344,0.017740,0.009384,0.017662,0.017818,0.020138,0.017195,0.014854,0.011799,0.027888,0.012364,0.023421,0.012676,0.034291,0.003829,0.021687,0.013661,0.006550,0.033209,0.032716,0.008282,0.004266,0.017199,0.019946,0.003946,0.008370,0.021649,0.000529,0.007185,0.026346,0.002819,0.030357,0.018808,0.000000,0.011087,0.009387,0.000088,0.032916,0.006833,0.008266,0.010100,0.024743,0.023678,0.019563,0.025064
4,303.685543,0.075190,0.025774,0.034307,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
6,303.685541,0.075190,0.025774,0.034306,0.018667,0.023958,0.012443,0.028458,0.034341,0.014091,0.009448,0.026153,0.028323,0.017341,0.024422,0.029086,0.020632,0.010797,0.015478,0.019256,0.019229,0.017999,0.016041,0.011960,0.027443,0.013728,0.024103,0.012187,0.033798,0.003319,0.021062,0.014824,0.006803,0.033632,0.032977,0.008445,0.005026,0.015630,0.021414,0.004193,0.007643,0.019545,0.000486,0.007404,0.025551,0.003069,0.032197,0.019856,0.000000,0.011705,0.009795,0.000093,0.032481,0.007463,0.008077,0.012122,0.024182,0.025266,0.019568,0.022484
34,304.829762,0.075953,0.025792,0.033215,0.018302,0.025317,0.011835,0.030467,0.034008,0.015781,0.009159,0.025718,0.028863,0.018465,0.028710,0.028463,0.018203,0.009611,0.017312,0.018048,0.019992,0.017324,0.015044,0.011825,0.027817,0.012582,0.023530,0.012598,0.034212,0.003747,0.021587,0.013847,0.006591,0.033277,0.032758,0.008308,0.004388,0.016948,0.020181,0.003986,0.008254,0.021313,0.000522,0.007220,0.026219,0.002859,0.030651,0.018976,0.000000,0.011186,0.009452,0.000089,0.032846,0.006934,0.008236,0.010424,0.024653,0.023932,0.019563,0.024651
33,304.658005,0.075988,0.025793,0.033165,0.018286,0.025380,0.011807,0.030559,0.033992,0.015859,0.009146,0.025698,0.028888,0.018517,0.028908,0.028434,0.018091,0.009556,0.017397,0.017992,0.020027,0.017293,0.014998,0.011819,0.027834,0.012529,0.023503,0.012617,0.034231,0.003767,0.021611,0.013802,0.006581,0.033261,0.032748,0.008302,0.004358,0.017008,0.020125,0.003976,0.008282,0.021394,0.000524,0.007212,0.026250,0.002850,0.030580,0.018935,0.000000,0.011162,0.009436,0.000089,0.032863,0.006910,0.008243,0.010346,0.024675,0.023871,0.019563,0.024751
21,304.253874,0.075336,0.025777,0.034098,0.018598,0.024217,0.012327,0.028841,0.034277,0.014413,0.009393,0.026071,0.028426,0.017555,0.025240,0.028967,0.020169,0.010571,0.015828,0.019025,0.019375,0.017870,0.015851,0.011934,0.027514,0.013510,0.023994,0.012266,0.033877,0.003400,0.021162,0.014638,0.006763,0.033564,0.032935,0.008419,0.004904,0.015881,0.021179,0.004153,0.007759,0.019882,0.000493,0.007369,0.025679,0.003029,0.031902,0.019688,0.000000,0.011606,0.009729,0.000092,0.032550,0.007362,0.008107,0.011798,0.024272,0.025012,0.019567,0.022897
24,305.494566,0.075653,0.025784,0.033644,0.018446,0.024783,0.012074,0.029678,0.034138,0.015117,0.009273,0.025889,0.028651,0.018023,0.027026,0.028707,0.019157,0.010077,0.016592,0.018522,0.019692,0.017589,0.015436,0.011878,0.027670,0.013032,0.023755,0.012437,0.034049,0.003579,0.021381,0.014231,0.006674,0.033416,0.032844,0.008362,0.004639,0.016430,0.020666,0.004067,0.008014,0.020618,0.000508,0.007292,0.025957,0.002942,0.031258,0.019322,0.000000,0.011390,0.009587,0.000091,0.032703,0.007142,0.008173,0.011091,0.024468,0.024456,0.019565,0.023800
1,304.993612,0.075525,0.025781,0.033827,0.018507,0.024554,0.012176,0.029340,0.034194,0.014833,0.009321,0.025963,0.028560,0.017834,0.026305,0.028812,0.019565,0.010276,0.016283,0.018726,0.019564,0.017703,0.015603,0.011901,0.027607,0.013225,0.023851,0.012368,0.033980,0.003507,0.021292,0.014395,0.006710,0.033476,0.032881,0.008385,0.004746,0.016208,0.020873,0.004102,0.007911,0.020321,0.000502,0.007323,0.025844,0.002977,0.031518,0.019470,0.000000,0.011477,0.009644,0.000091,0.032641,0.007231,0.008147,0.011377,0.024389,0.024681,0.019566,0.023435
0,304.908418,0.075937,0.025792,0.033238,0.018310,0.025288,0.011848,0.030424,0.034015,0.015745,0.009166,0.025727,0.028852,0.018441,0.028620,0.028476,0.018254,0.009636,0.017274,0.018074,0.019976,0.017338,0.015065,0.011828,0.027809,0.012606,0.023542,0.012589,0.034203,0.003738,0.021576,0.013868,0.006595,0.033284,0.032763,0.008311,0.004401,0.016920,0.020207,0.003990,0.008241,0.021275,0.000521,0.007224,0.026205,0.002864,0.030684,0.018995,0.000000,0.011197,0.009459,0.000089,0.032839,0.006945,0.008232,0.010460,0.024643,0.023960,0.019564,0.024605
22,305.587327,0.075677,0.025785,0.033610,0.018434,0.024825,0.012055,0.029740,0.034128,0.015170,0.009264,0.025876,0.028668,0.018059,0.027160,0.028688,0.019081,0.010040,0.016649,0.018485,0.019716,0.017568,0.015405,0.011874,0.027682,0.012997,0.023737,0.012449,0.034062,0.003592,0.021397,0.014200,0.006667,0.033405,0.032837,0.008358,0.004619,0.016471,0.020627,0.004060,0.008033,0.020673,0.000509,0.007287,0.025977,0.002935,0.031210,0.019294,0.000000,0.011373,0.009576,0.000091,0.032714,0.007125,0.008178,0.011038,0.024483,0.024415,0.019565,0.023867
18,305.544382,0.075666,0.025785,0.033625,0.018440,0.024806,0.012064,0.029711,0.034133,0.015146,0.009268,0.025882,0.028660,0.018042,0.027098,0.028697,0.019116,0.010057,0.016623,0.018502,0.019705,0.017578,0.015419,0.011876,0.027676,0.013013,0.023745,0.012443,0.034056,0.003586,0.021389,0.014214,0.006671,0.033411,0.032840,0.008360,0.004628,0.016452,0.020645,0.004063,0.008024,0.020648,0.000509,0.007289,0.025968,0.002938,0.031233,0.019307,0.000000,0.011381,0.009581,0.000091,0.032709,0.007133,0.008176,0.011063,0.024476,0.024434,0.019565,0.023836
10,305.518996,0.075660,0.025785,0.033635,0.018443,0.024794,0.012069,0.029694,0.034136,0.015131,0.009270,0.025886,0.028655,0.018033,0.027061,0.028702,0.019137,0.010067,0.016607,0.018513,0.019699,0.017584,0.015427,0.011877,0.027673,0.013023,0.023750,0.012440,0.034053,0.003582,0.021385,0.014223,0.006672,0.033414,0.032842,0.008361,0.004633,0.016441,0.020656,0.004065,0.008019,0.020633,0.000508,0.007291,0.025962,0.002940,0.031246,0.019315,0.000000,0.011385,0.009584,0.000091,0.032706,0.007138,0.008175,0.011077,0.024472,0.024445,0.019565,0.023818
27,305.848045,0.075744,0.025787,0.033513,0.018402,0.024945,0.012001,0.029918,0.034099,0.015319,0.009238,0.025837,0.028716,0.018158,0.027539,0.028633,0.018867,0.009935,0.016811,0.018378,0.019784,0.017508,0.015316,0.011862,0.027715,0.012895,0.023686,0.012486,0.034099,0.003630,0.021443,0.014114,0.006649,0.033374,0.032818,0.008346,0.004562,0.016588,0.020518,0.004042,0.008087,0.020830,0.000512,0.007270,0.026036,0.002917,0.031074,0.019217,0.000000,0.011327,0.009546,0.000090,0.032746,0.007079,0.008192,0.010888,0.024525,0.024297,0.019565,0.024059
30,305.801246,0.075732,0.025786,0.033531,0.018408,0.024923,0.012011,0.029885,0.034104,0.015291,0.009243,0.025844,0.028707,0.018139,0.027468,0.028643,0.018907,0.009954,0.016781,0.018398,0.019771,0.017520,0.015333,0.011864,0.027709,0.012914,0.023696,0.012479,0.034092,0.003623,0.021435,0.014130,0.006652,0.033380,0.032822,0.008348,0.004573,0.016566,0.020539,0.004046,0.008077,0.020801,0.000512,0.007273,0.026025,0.002920,0.031099,0.019231,0.000000,0.011336,0.009551,0.000090,0.032740,0.007087,0.008190,0.010916,0.024517,0.024319,0.019565,0.024023
31,305.702551,0.075774,0.025787,0.033471,0.018388,0.024998,0.011978,0.029996,0.034086,0.015385,0.009227,0.025820,0.028737,0.018202,0.027706,0.028609,0.018772,0.009888,0.016883,0.018331,0.019813,0.017482,0.015278,0.011857,0.027729,0.012851,0.023664,0.012502,0.034115,0.003647,0.021464,0.014076,0.006640,0.033360,0.032809,0.008340,0.004537,0.016639,0.020470,0.004034,0.008110,0.020899,0.000514,0.007263,0.026063,0.002908,0.031013,0.019182,0.000000,0.011307,0.009532,0.000090,0.032761,0.007058,0.008199,0.010822,0.024543,0.024245,0.019564,0.024143
11,305.837553,0.075747,0.025787,0.033510,0.018401,0.024949,0.012000,0.029924,0.034098,0.015324,0.009237,0.025836,0.028717,0.018161,0.027551,0.028631,0.018860,0.009931,0.016816,0.018375,0.019786,0.017507,0.015314,0.011861,0.027716,0.012892,0.023685,0.012487,0.034100,0.003631,0.021445,0.014111,0.006648,0.033373,0.032817,0.008345,0.004560,0.016591,0.020515,0.004042,0.008088,0.020835,0.000512,0.007270,0.026038,0.002916,0.031069,0.019214,0.000000,0.011326,0.009545,0.000090,0.032747,0.007077,0.008193,0.010883,0.024526,0.024293,0.019565,0.024065
34,305.836057,0.075741,0.025787,0.033518,0.018404,0.024939,0.012004,0.029908,0.034100,0.015311,0.009240,0.025839,0.028713,0.018152,0.027518,0.028636,0.018878,0.009940,0.016802,0.018384,0.019780,0.017512,0.015321,0.011862,0.027713,0.012901,0.023689,0.012484,0.034097,0.003628,0.021441,0.014119,0.006650,0.033376,0.032819,0.008346,0.004565,0.016581,0.020524,0.004043,0.008084,0.020821,0.000512,0.007271,0.026033,0.002918,0.031081,0.019221,0.000000,0.011330,0.009547,0.000090,0.032745,0.007081,0.008192,0.010896,0.024522,0.024303,0.019565,0.024049
36,305.814974,0.075735,0.025786,0.033526,0.018407,0.024929,0.012009,0.029894,0.034103,0.015299,0.009242,0.025842,0.028709,0.018145,0.027488,0.028640,0.018895,0.009949,0.016789,0.018392,0.019775,0.017516,0.015328,0.011863,0.027710,0.012909,0.023693,0.012481,0.034094,0.003625,0.021437,0.014126,0.006651,0.033378,0.032821,0.008347,0.004570,0.016572,0.020533,0.004045,0.008079,0.020809,0.000512,0.007273,0.026029,0.002919,0.031092,0.019227,0.000000,0.011334,0.009550,0.000090,0.032742,0.007085,0.008190,0.010908,0.024519,0.024313,0.019565,0.024033
